calinski_harabasz,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
20.80789184825287,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2}",True,0.3211283817317405,1.11070530010731,6,0.41881181852215427,2025-06-30
61.32891230540666,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.1955089167559162,0.24260494711449607,7,0.41578502919629007,2025-06-30
88.47881347432076,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}",True,0.0881092071108549,0.09656367005748588,8,0.3246473211624589,2025-06-30
348.31318501660087,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.04294158967717997,0.010762310680218174,9,0.174066093653796,2025-06-30
13.227455913807727,"{""0"": 2, ""1"": 8}",True,0.6406392731716567,11.30611228092992,2,0.5503652786924067,2025-07-31
13.073920258363206,"{""0"": 2, ""1"": 1, ""2"": 7}",True,0.587414381513209,6.335254325060299,3,0.42448320252389143,2025-07-31
12.231053758310162,"{""0"": 2, ""1"": 1, ""2"": 5, ""3"": 2}",True,0.6075357931468494,4.216131919603161,4,0.29425115872286695,2025-07-31
16.46410010778437,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 5, ""4"": 1}",True,0.40756006796697497,2.1169576649011272,5,0.2808134428965968,2025-07-31
23.26726484888588,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 4, ""4"": 1, ""5"": 1}",True,0.32734355332828236,0.9972051311477136,6,0.24090974553479827,2025-07-31
33.355763517688175,"{""0"": 3, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.26050002905035957,0.4430560247788577,7,0.21480692494071726,2025-07-31
